node_key,skill,id,name,type,ascendancy_id,group,orbit,orbit_index,x,y,stats,stat_count,recipe,flavour_text,reminder_text,granted_passive_points,granted_skill_name,granted_skill_type_line,granted_skill_base_type,is_notable,is_keystone,is_mastery,is_jewel_socket,is_ascendancy_start,is_generic_attribute,keystones_in_radius,out,in,edges,icon,active_effect_image,extra_json
40511,40511,oracle_forbidden_path1_,Minion Life,small,,296,7,4,-6536.72,-6333.67,[Minion|Minions] have 12% increased maximum Life,1,,,,,,,,,,,,,,,55375,58368,1147|1146,Art/2DArt/SkillIcons/passives/minionlife.png,,"{""unlockConstraint"":{""nodes"":[5571],""ascendancy"":""Druid1""}}"
58368,58368,oracle_forbidden_path2,Minion Life,small,,296,7,0,-6753.23,-6458.67,[Minion|Minions] have 12% increased maximum Life,1,,,,,,,,,,,,,,,40511,53910,1151|1147,Art/2DArt/SkillIcons/passives/minionlife.png,,"{""unlockConstraint"":{""nodes"":[5571],""ascendancy"":""Druid1""}}"
29985,29985,oracle_forbidden_path3,Minion Damage,small,,296,7,14,-6878.23,-5992.16,[Minion|Minions] deal 15% increased Damage,1,,,,,,,,,,,,,,,61113,17229,974|1148,Art/2DArt/SkillIcons/passives/miniondamageBlue.png,,"{""unlockConstraint"":{""nodes"":[5571],""ascendancy"":""Druid1""}}"
61113,61113,oracle_forbidden_path4,Minion Damage,small,,296,7,10,-6628.23,-5992.16,[Minion|Minions] deal 15% increased Damage,1,,,,,,,,,,,,,,,53910,29985,1148|1149,Art/2DArt/SkillIcons/passives/miniondamageBlue.png,,"{""unlockConstraint"":{""nodes"":[5571],""ascendancy"":""Druid1""}}"
53910,53910,oracle_forbidden_path5,Forbidden Path,notable,,296,0,0,-6753.23,-6208.67,5% reduced maximum Life|-10% to all [ElementalDamage|Elemental] [Resistances]|[Minion|Minions] [Recoup] 30% of Damage taken as Life|[Minion|Minions] [Gain] 20% of Elemental Damage as Extra Chaos Damage,4,,,,,,,,true,,,,,,,9212|58368,61113,1149|1150|1151,Art/2DArt/SkillIcons/passives/MinionChaosResistanceNode.png,,"{""unlockConstraint"":{""nodes"":[5571],""ascendancy"":""Druid1""}}"
9212,9212,oracle_forbidden_path_mastery1,Minion Mastery,mastery,,296,1,3,-6671.23,-6208.67,,0,,,,,,,,,,true,,,,,,53910,1150,Art/2DArt/SkillIcons/passives/MasteryGroupMinions.png,Art/2DArt/UIImages/InGame/PassiveMastery/MasteryBackgroundGraphic/MasteryMinionOffencePattern.png,"{""unlockConstraint"":{""nodes"":[5571],""ascendancy"":""Druid1""}}"
25031,25031,mastery_warcry250,Warcry Mastery,mastery,,297,0,0,-6714.29,9037.67,,0,,,,,,,,,,true,,,,,,1169,1157,Art/2DArt/SkillIcons/passives/WarcryMastery.png,Art/2DArt/UIImages/InGame/PassiveMastery/MasteryBackgroundGraphic/MasteryWarcryPattern.png,
17999,17999,warcries29,Warcry Cooldown and Speed,small,,297,7,4,-6497.79,8912.67,8% increased [Warcry|Warcry] Speed|6% increased [Warcry|Warcry] Cooldown Recovery Rate,2,,,,,,,,,,,,,,,51561|42026|63979,,1152|1153|1154,Art/2DArt/SkillIcons/passives/WarCryEffect.png,,
63979,63979,warcries32,Warcry Cooldown,small,,297,7,8,-6497.79,9162.67,10% increased [Warcry|Warcry] Cooldown Recovery Rate,1,,,,,,,,,,,,,,,9750,17999,1154|1155,Art/2DArt/SkillIcons/passives/WarCryEffect.png,,
9750,9750,warcries33,Warcry Cooldown,small,,297,7,12,-6714.29,9287.67,10% increased [Warcry|Warcry] Cooldown Recovery Rate,1,,,,,,,,,,,,,,,1169,63979,1155|1156,Art/2DArt/SkillIcons/passives/WarCryEffect.png,,
1169,1169,warcries34,Urgent Call,notable,,297,7,16,-6930.8,9162.67,Recover 2% of maximum Life and Mana when you use a [Warcry]|24% increased [Warcry|Warcry] Speed|18% increased [Warcry|Warcry] Cooldown Recovery Rate,3,ConcentratedLiquidFear|ConcentratedLiquidIsolation|ConcentratedLiquidSuffering,,,,,,,true,,,,,,,25031,9750|63813,1156|1159|1157,Art/2DArt/SkillIcons/passives/WarCryEffect.png,,
42026,42026,warcries35,Warcry Speed,small,,297,7,0,-6714.29,8787.67,16% increased [Warcry|Warcry] Speed,1,,,,,,,,,,,,,,,63813,17999,1153|1158,Art/2DArt/SkillIcons/passives/WarCryEffect.png,,
63813,63813,warcries37,Warcry Speed,small,,297,7,20,-6930.8,8912.67,16% increased [Warcry|Warcry] Speed,1,,,,,,,,,,,,,,,1169,42026,1158|1159,Art/2DArt/SkillIcons/passives/WarCryEffect.png,,
11464,11464,oracle_movement_cooldown1,Movement Speed,small,,298,6,54,-7502.73,-1193.34,3% increased Movement Speed,1,,,,,,,,,,,,,,,27405,38707,749|1160,Art/2DArt/SkillIcons/passives/MovementSpeedandEvasion.png,,"{""unlockConstraint"":{""nodes"":[5571],""ascendancy"":""Druid1""}}"
27405,27405,oracle_movement_cooldown2,Cooldown Recovery Rate,small,,298,5,58,-7281.1,-1418.05,6% increased [CooldownRecovery|Cooldown Recovery Rate],1,,,,,,,,,,,,,,,30781,11464,1160|1161,Art/2DArt/SkillIcons/passives/MovementSpeedandEvasion.png,,"{""unlockConstraint"":{""nodes"":[5571],""ascendancy"":""Druid1""}}"
30781,30781,oracle_movement_cooldown3_,Movement Speed,small,,298,3,18,-6997.73,-1193.34,3% increased Movement Speed,1,,,,,,,,,,,,,,,63772,27405,1161|1162,Art/2DArt/SkillIcons/passives/MovementSpeedandEvasion.png,,"{""unlockConstraint"":{""nodes"":[5571],""ascendancy"":""Druid1""}}"
63772,63772,oracle_movement_cooldown4,Cooldown Recovery Rate,small,,298,7,23,-6728.43,-1434.83,6% increased [CooldownRecovery|Cooldown Recovery Rate],1,,,,,,,,,,,,,,,37888,30781,1162|1163,Art/2DArt/SkillIcons/passives/MovementSpeedandEvasion.png,,"{""unlockConstraint"":{""nodes"":[5571],""ascendancy"":""Druid1""}}"
37888,37888,oracle_movement_cooldown5_,Limitless Pursuit,notable,,298,3,6,-6329.73,-1193.34,4% increased Movement Speed|14% increased [CooldownRecovery|Cooldown Recovery Rate],2,,,,,,,,true,,,,,,,29663,63772,1163|1164,Art/2DArt/SkillIcons/passives/MovementSpeedandEvasion.png,,"{""unlockConstraint"":{""nodes"":[5571],""ascendancy"":""Druid1""}}"
29663,29663,oracle_movement_cooldown_mastery1,Movement Mastery,mastery,,298,2,6,-6499.73,-1193.34,,0,,,,,,,,,,true,,,,,,37888,1164,Art/2DArt/SkillIcons/passives/MasteryGroupEvasion.png,Art/2DArt/UIImages/InGame/PassiveMastery/MasteryBackgroundGraphic/MasteryEvasionPattern.png,"{""unlockConstraint"":{""nodes"":[5571],""ascendancy"":""Druid1""}}"
5800,5800,accuracy41,Attack Damage and Accuracy,small,,299,7,0,-6629.67,5053.33,5% increased [Attack] Damage|6% increased [Accuracy] Rating,2,,,,,,,,,,,,,,,43149|22975,,1165|1166,Art/2DArt/SkillIcons/passives/accuracystr.png,,
45075,45075,accuracy42,Attack Damage and Accuracy,small,,299,7,8,-6413.16,5428.33,5% increased [Attack] Damage|6% increased [Accuracy] Rating,2,,,,,,,,,,,,,,,43507|27439,,1167|1168,Art/2DArt/SkillIcons/passives/accuracystr.png,,
43149,43149,accuracy43_,Attack Damage and Accuracy,small,,299,2,20,-6771.69,5221.33,5% increased [Attack] Damage|6% increased [Accuracy] Rating,2,,,,,,,,,,,,,,,40292,5800,1165|1169,Art/2DArt/SkillIcons/passives/accuracystr.png,,
43507,43507,accuracy44,Attack Damage and Accuracy,small,,299,2,12,-6629.67,5467.33,5% increased [Attack] Damage|6% increased [Accuracy] Rating,2,,,,,,,,,,,,,,,40292,45075,1167|1170,Art/2DArt/SkillIcons/passives/accuracystr.png,,
40292,40292,accuracy45_,Nimble Strength,notable,,299,1,2,-6558.65,5262.33,10% increased [Attack] Damage|Gain [Accuracy] Rating equal to your [Strength],2,DilutedLiquidGreed|LiquidDespair|ConcentratedLiquidIsolation,,,,,,,true,,,,,,,,43149|43507,1169|1170,Art/2DArt/SkillIcons/passives/accuracystr.png,,
32560,32560,AscendancyMercenary1Small3,Presence Area,ascendancy_small,Mercenary1,300,0,0,-6614.09,16722,20% increased [Presence|Presence] Area of Effect,1,,,,,,,,,,,,,,,16249,15044,1187|1171,Art/2DArt/SkillIcons/passives/Tactician/TacticianNode.png,,
45354,45354,auras26,Aura Effect,small,,301,2,18,-6727.83,-4540.94,[Aura] Skills have 5% increased [BuffMagnitude|Magnitudes],1,,,,,,,,,,,,,,,64948|21568,,1172|1173,Art/2DArt/SkillIcons/passives/auraeffect.png,,
64948,64948,auras27,Aura Effect,small,,301,2,9,-6447.87,-4424.97,[Aura] Skills have 5% increased [BuffMagnitude|Magnitudes],1,,,,,,,,,,,,,,,48264,45354,1172|1174,Art/2DArt/SkillIcons/passives/auraeffect.png,,
48264,48264,auras29,Aura Effect,small,,301,2,1,-6521.39,-4699.35,[Aura] Skills have 5% increased [BuffMagnitude|Magnitudes],1,,,,,,,,,,,,,,,12964,64948,1174|1175,Art/2DArt/SkillIcons/passives/auraeffect.png,,
12964,12964,auras30,Lone Warrior,notable,,301,0,0,-6563.83,-4540.94,[Aura] Skills have 14% increased [BuffMagnitude|Magnitudes]|Your [Aura] [Buff|Buffs] do not affect [Allies],2,ConcentratedLiquidSuffering|LiquidParanoia|LiquidDisgust,,,,,,,true,,,,,,,,48264,1175,Art/2DArt/SkillIcons/passives/auraeffect.png,,
6935,6935,AscendancyMercenary2Notable6,Ceremonial Ablution,notable,Mercenary2,302,0,0,-6505.98,18924.2,Sorcery Ward's Barrier can also take [Physical] and [Chaos] Damage from [HitDamage|Hits],1,,,,,,,,true,,,,,,,,34501,1057,Art/2DArt/SkillIcons/passives/Witchhunter/WitchunterStrongerSpellAegis.png,,
10371,10371,AscendancyMercenary1Notable3,Whoever Pays Best,notable,Mercenary1,303,0,0,-6504.61,16313.4,[Banner|Banners] gain 5 [Glory] per second|There is no [Limit] on the number of [Banner|Banners] you can place,2,,,,,,,,true,,,,,,,,42845,1219,Art/2DArt/SkillIcons/passives/Tactician/TacticianMultipleBanners.png,,
11248,11248,intelligence75_,Attribute,attribute,,304,0,0,-6473.32,-5120.01,+5 to any [Attributes|Attribute],1,,,,,,,,,,,,,true,,35831|21568|46380|48387|22270,44872,1365|1176|1177|1178|1179|1180,Art/2DArt/SkillIcons/passives/plusattribute.png,,
53921,53921,stun_threshold12,Unbreaking,notable,,305,5,48,-7025.59,5465.59,30% increased [StunThreshold|Stun Threshold]|30% increased [AilmentThreshold|Elemental Ailment Threshold],2,LiquidParanoia|LiquidEnvy|LiquidParanoia,,,,,,,true,,,,,,,58838|40596,,1181|1182,Art/2DArt/SkillIcons/passives/life1.png,,
40596,40596,stun_threshold19___,Stun Threshold,small,,305,5,36,-6456.61,5794.09,12% increased [StunThreshold|Stun Threshold],1,,,,,,,,,,,,,,,,53921|8600,1182|1403,Art/2DArt/SkillIcons/passives/life1.png,,
58838,58838,stun_threshold21,Stun Threshold,small,,305,5,60,-7025.59,4808.59,12% increased [StunThreshold|Stun Threshold],1,,,,,,,,,,,,,,,26725,53921,1181|1183,Art/2DArt/SkillIcons/passives/life1.png,,
22975,22975,attributes58,Attribute,attribute,,306,0,0,-6409.48,4911.79,+5 to any [Attributes|Attribute],1,,,,,,,,,,,,,true,,27439|26725|51702,5800|49023,1166|1205|1184|1185|1186,Art/2DArt/SkillIcons/passives/plusattribute.png,,
15044,15044,AscendancyMercenary1Notable1,A Solid Plan,notable,Mercenary1,307,0,0,-6402.59,17088.3,[Persistent] [Buff|Buffs] have 50% less [Reservation],1,,,,,,,,true,,,,,,,32560|42845,29162,1266|1187|1188,Art/2DArt/SkillIcons/passives/Tactician/TacticianLessSpiritCostBuff.png,,
22270,22270,accuracy50,Accuracy,small,,308,2,13,-6444.33,-5465.1,8% increased [Accuracy] Rating,1,,,,,,,,,,,,,,,1144|12471,11248,1180|1189|1190,Art/2DArt/SkillIcons/passives/accuracydex.png,,
1144,1144,accuracy51,Accuracy,small,,308,2,7,-6243.47,-5581.07,8% increased [Accuracy] Rating,1,,,,,,,,,,,,,,,42070,22270|19942,1189|1193|1191,Art/2DArt/SkillIcons/passives/accuracydex.png,,
12471,12471,accuracy52,Attack Elemental Damage,small,,308,2,19,-6560.3,-5665.96,12% increased [ElementalDamage|Elemental] Damage with [Attack|Attacks],1,,,,,,,,,,,,,,,19942,22270,1190|1192,Art/2DArt/SkillIcons/passives/elementaldamage.png,,
19942,19942,accuracy53,Attack Elemental Damage,small,,308,2,1,-6359.44,-5781.93,12% increased [ElementalDamage|Elemental] Damage with [Attack|Attacks],1,,,,,,,,,,,,,,,1144,12471,1192|1193,Art/2DArt/SkillIcons/passives/elementaldamage.png,,
42070,42070,accuracy54_,Saqawal's Guidance,notable,,308,0,0,-6401.88,-5623.51,20% increased [ElementalDamage|Elemental] Damage with [Attack|Attacks]|15% increased [Accuracy] Rating|+10 to [Dexterity],3,DilutedLiquidGuilt|LiquidEnvy|ConcentratedLiquidIsolation,,,,,,,true,,,,,,,26148,1144,1191|1194,Art/2DArt/SkillIcons/passives/accuracydex.png,,"{""grantedDexterity"":10}"
26148,26148,mastery_accuracy2,Accuracy Mastery,mastery,,308,0,0,-6401.88,-5623.51,,0,,,,,,,,,,true,,,,,,42070,1194,Art/2DArt/SkillIcons/passives/MasteryGroupAccuracy.png,Art/2DArt/UIImages/InGame/PassiveMastery/MasteryBackgroundGraphic/MasteryAccuracyPattern.png,
21861,21861,auras12,Presence Area,small,,309,2,18,-6555.25,-308.275,20% increased [Presence|Presence] Area of Effect,1,,,,,,,,,,,,,,,65243,60551,1199|1195,Art/2DArt/SkillIcons/passives/auraeffect.png,,
52807,52807,auras13,Presence Area,small,,309,2,10,-6309.25,-166.247,15% increased [Presence|Presence] Area of Effect,1,,,,,,,,,,,,,,,60551|61836,14654,1308|1196|1197,Art/2DArt/SkillIcons/passives/auraeffect.png,,
61836,61836,auras14,Aura Effect,small,,309,2,4,-6249.23,-390.275,[Aura] Skills have 5% increased [BuffMagnitude|Magnitudes],1,,,,,,,,,,,,,,,65243,52807,1197|1198,Art/2DArt/SkillIcons/passives/auraeffect.png,,
60551,60551,auras15_,Presence Area,small,,309,2,14,-6473.25,-166.247,20% increased [Presence|Presence] Area of Effect,1,,,,,,,,,,,,,,,21861,52807,1196|1199,Art/2DArt/SkillIcons/passives/auraeffect.png,,
65243,65243,auras17,Enveloping Presence,notable,,309,2,22,-6473.25,-450.303,30% increased [Presence|Presence] Area of Effect|[Aura] Skills have 6% increased [BuffMagnitude|Magnitudes],2,ConcentratedLiquidFear|DilutedLiquidGreed|ConcentratedLiquidFear,,,,,,,true,,,,,,,46421,21861|61836,1195|1198|1200,Art/2DArt/SkillIcons/passives/auraeffect.png,,
46421,46421,mastery_aura_6309,Aura Mastery,mastery,,309,0,0,-6391.25,-308.275,,0,,,,,,,,,,true,,,,,,65243,1200,Art/2DArt/SkillIcons/passives/AltMasteryAuras.png,Art/2DArt/UIImages/InGame/PassiveMastery/MasteryBackgroundGraphic/MasteryReservationPattern.png,
38596,38596,focus3,Curse Effect on Self,small,,310,0,0,-6378,-8168.88,15% reduced [BuffEffect|effect] of [Curse|Curses] on you,1,,,,,,,,,,,,,,45918,35408,31925,1277|1201,Art/2DArt/SkillIcons/passives/ShieldNodeOffensive.png,,
3663,3663,,,connector,,311,0,0,-6370.88,-1832.43,,0,,,,,,,,,,,,,,,,,,,,
43711,43711,getting_hit14,Thornhide,notable,,312,2,18,-6534.69,420.575,+6% to Thorns [Critical|Critical Hit] Chance,1,DilutedLiquidIre|DilutedLiquidGreed|ConcentratedLiquidFear,,,,,,,true,,,,,,,,5544,1202,Art/2DArt/SkillIcons/passives/ThornsNotable1.png,,
5544,5544,getting_hit22,Thorn Critical Damage,small,,312,2,10,-6288.69,562.603,30% increased [Thorns|Thorns] [CriticalDamageBonus|Critical Damage Bonus],1,,,,,,,,,,,,,,,43711,14459,1203|1202,Art/2DArt/SkillIcons/passives/ThornsNode1.png,,
14459,14459,getting_hit23,Thorn Critical Damage,small,,312,2,2,-6288.69,278.547,30% increased [Thorns|Thorns] [CriticalDamageBonus|Critical Damage Bonus],1,,,,,,,,,,,,,,,5544,14654,1306|1203,Art/2DArt/SkillIcons/passives/ThornsNode1.png,,
38921,38921,mastery_shield213,Block Mastery,mastery,,313,2,1,-6311.2,4342.98,,0,,,,,,,,,,true,,,,,,22967,1209,Art/2DArt/SkillIcons/passives/MasteryGroupShield.png,Art/2DArt/UIImages/InGame/PassiveMastery/MasteryBackgroundGraphic/MasteryBlockPattern.png,
49023,49023,shield21,Shield Block,small,,313,1,6,-6353.65,4583.4,5% increased [Block] chance,1,,,,,,,,,,,,,,,12817|22975,49198,1206|1204|1205,Art/2DArt/SkillIcons/passives/shieldblock.png,,
49198,49198,shield22,Shield Block,small,,313,7,22,-6478.65,4284.89,5% increased [Block] chance,1,,,,,,,,,,,,,,,49023,22967,1208|1206,Art/2DArt/SkillIcons/passives/shieldblock.png,,
12817,12817,shield23,Shield Defences,small,,313,7,4,-6137.14,4376.4,"25% increased [Armour], [Evasion] and [EnergyShield|Energy Shield] from Equipped [Shield]",1,,,,,,,,,,,,,,,22967,49023,1204|1207,Art/2DArt/SkillIcons/passives/shieldblock.png,,
22967,22967,shield25,Vigilance,notable,,313,3,1,-6267.2,4178.78,12% increased [Block] chance|10 Life gained when you [Block|Block]|+2% to maximum [Block] chance,3,DilutedLiquidGuilt|LiquidEnvy|DilutedLiquidGuilt,,,,,,,true,,,,,,,49198|38921,12817,1207|1208|1209,Art/2DArt/SkillIcons/passives/shieldblock.png,,
34187,34187,physical63,Plant Skill Damage,small,,314,4,60,-6770.93,-6728.17,12% increased Damage with [Plant|Plant] Skills,1,,,,,,,,,,,,,,,7128,16721,1214|1210,Art/2DArt/SkillIcons/passives/PhysicalDamageNode.png,,
20848,20848,physical64,Plant Skill Damage,small,,314,7,8,-6131.8,-6359.17,12% increased Damage with [Plant|Plant] Skills,1,,,,,,,,,,,,,,,16721,46628,1592|1211,Art/2DArt/SkillIcons/passives/PhysicalDamageNode.png,,
32239,32239,physical65,Plant Skill Damage,small,,314,3,1,-6261.86,-6806.78,12% increased Damage with [Plant|Plant] Skills,1,,,,,,,,,,,,,,,9009,16721,1213|1212,Art/2DArt/SkillIcons/passives/PhysicalDamageNode.png,,
16721,16721,physical66,Plant Skill Damage,small,,314,0,0,-6348.3,-6484.17,12% increased Damage with [Plant|Plant] Skills,1,,,,,,,,,,,,,,,32239|34187|18270,20848,1211|1213|1214|1215,Art/2DArt/SkillIcons/passives/PhysicalDamageNode.png,,
9009,9009,physical67,Return to Nature,notable,,314,5,1,-6291.04,-7138.67,[Plant|Overgrown Plant] Skills [ArmourBreak|Break] 50% increased [Armour|Armour],1,ConcentratedLiquidFear|DilutedLiquidGuilt|DilutedLiquidIre,,,,,,,true,,,,,,,,32239,1212,Art/2DArt/SkillIcons/passives/PhysicalDamageNode.png,,
7128,7128,physical68__,Dangerous Blossom,notable,,314,6,63,-6941.57,-7077.43,[Gain] 10% of Damage as Extra [Physical] Damage,1,LiquidParanoia|LiquidEnvy|ConcentratedLiquidIsolation,,,,,,,true,,,,,,45202,,34187,1210,Art/2DArt/SkillIcons/passives/PhysicalDamageNode.png,,
18270,18270,physical69,Plant Skill Damage,small,,314,5,55,-7002.8,-6541.43,12% increased Damage with [Plant|Plant] Skills,1,,,,,,,,,,,,,,55048,45874,16721,1215|1216,Art/2DArt/SkillIcons/passives/PhysicalDamageNode.png,,
45874,45874,physical70_,Proliferating Weeds,notable,,314,5,48,-6917.28,-6155.67,Fissure Skills have +1 to [Limit],1,ConcentratedLiquidSuffering|DilutedLiquidIre|LiquidParanoia,,,,,,,true,,,,,,,,18270,1216,Art/2DArt/SkillIcons/passives/PhysicalDamageNode.png,,
18678,18678,AscendancySorceress2Small1,Buff Expiry Rate,ascendancy_small,Sorceress2,315,0,0,-6298.25,-15856.2,[Buff|Buffs] on you expire 10% slower,1,,,,,,,,,,,,,,,28153,22147,1379|1217,Art/2DArt/SkillIcons/passives/Temporalist/TemporalistNode.png,,
63002,63002,AscendancySorceress2Small2,Buff Expiry Rate,ascendancy_small,Sorceress2,316,0,0,-6298.25,-13652.4,[Buff|Buffs] on you expire 10% slower,1,,,,,,,,,,,,,,,26638,28153,1313|1218,Art/2DArt/SkillIcons/passives/Temporalist/TemporalistNode.png,,
42845,42845,AscendancyMercenary1Small2,Banner Area,ascendancy_small,Mercenary1,317,0,0,-6293.11,16679.7,[Banner] Skills have 16% increased Area of Effect,1,,,,,,,,,,,,,,,10371,15044,1188|1219,Art/2DArt/SkillIcons/passives/Tactician/TacticianNode.png,,
20830,20830,AscendancyMercenary2Small7,Area of Effect,ascendancy_small,Mercenary2,318,0,0,-6266.69,19985,8% increased Area of Effect,1,,,,,,,,,,,,,,,37078,7120,1059|1220,Art/2DArt/SkillIcons/passives/Witchhunter/WitchunterNode.png,,
46380,46380,power_charges10,Energy Shield if Consumed Power Charge,small,,319,2,22,-6331.06,-4932.98,20% increased maximum [EnergyShield|Energy Shield] if you've consumed a [Charges|Power Charge] [Recently|Recently],1,,,,,,,,,,,,,,,21327,11248|56876,1178|1223|1221,Art/2DArt/SkillIcons/passives/chargeint.png,,
21327,21327,power_charges11,Energy Shield if Consumed Power Charge,small,,319,2,14,-6331.06,-4648.93,20% increased maximum [EnergyShield|Energy Shield] if you've consumed a [Charges|Power Charge] [Recently|Recently],1,,,,,,,,,,,,,,,56876,46380,1221|1222,Art/2DArt/SkillIcons/passives/chargeint.png,,
56876,56876,power_charges12,Energy Shield if Consumed Power Charge,small,,319,2,6,-6085.06,-4790.96,20% increased maximum [EnergyShield|Energy Shield] if you've consumed a [Charges|Power Charge] [Recently|Recently],1,,,,,,,,,,,,,,,46380,21327|1104,1222|1224|1223,Art/2DArt/SkillIcons/passives/chargeint.png,,
1104,1104,power_charges7,Lust for Power,notable,,319,0,0,-6249.06,-4790.96,10% chance when you gain a [Charges|Power Charge] to gain an additional [Charges|Power Charge]|+1 to Maximum [Charges|Power Charges],2,ConcentratedLiquidIsolation|DilutedLiquidGuilt|DilutedLiquidGuilt,,,,,,,true,,,,,,,56876,,1224,Art/2DArt/SkillIcons/passives/chargeint.png,,
32777,32777,mastery_shapeshifting_6683,Shapeshifting Mastery,mastery,,320,2,15,-6355.24,-3106.76,,0,,,,,,,,,,true,,,,,,10873|52618,1230|1231,Art/2DArt/SkillIcons/passives/AltMinionDamageHeraldMastery.png,Art/2DArt/UIImages/InGame/PassiveMastery/MasteryBackgroundGraphic/MasteryMinionOffencePattern.png,
17625,17625,shapeshifting14,Rage on Hit,small,,320,7,9,-6062.5,-3045.95,Gain 1 [Rage|Rage] on [Melee] [HitDamage|Hit],1,,,,,,,,,,,,,,49547,10873,47790,1232|1225,Art/2DArt/SkillIcons/passives/Rage.png,,
59710,59710,shapeshifting15,Shapeshifting Spell Damage,small,,320,7,21,-6416.05,-3399.5,12% increased [Spell] Damage if you have [Shapeshift|Shapeshifted] to Human form [Recently],1,,,,,,,,,,,,,,,52618,21567,1227|1226,Art/2DArt/SkillIcons/passives/DruidGenericShapeshiftNode.png,,
21567,21567,shapeshifting16,Shapeshifting Spell Damage,small,,320,7,23,-6303.98,-3464.21,12% increased [Spell] Damage if you have [Shapeshift|Shapeshifted] to Human form [Recently],1,,,,,,,,,,,,,,49547,59710,18822,1228|1227,Art/2DArt/SkillIcons/passives/DruidGenericShapeshiftNode.png,,
18822,18822,shapeshifting17,Damage,small,,320,1,7,-6280.27,-3151.71,10% increased Damage,1,,,,,,,,,,,,,,49547,21567|47790,49938,1332|1228|1229,Art/2DArt/SkillIcons/passives/DruidGenericShapeshiftNode.png,,
