id,int_id,name,page_name,main_page,atlas_sub_tree,type,frame,icon,stat_text_raw,stat_text,flavour_text,reminder_text,connections,connection_count,skill_points,weapon_set_points,buff_id,is_in_game,is_atlas_passive,is_keystone,is_notable,is_starting_node,is_multiple_choice,is_multiple_choice_option,is_icon_only,is_jewel_socket,is_attribute,is_free
AtlasGenericSmall104__,,Strongbox and Shrine Chance,,,Generic,small,,File:StrongboxNotable3 (AtlasTrees) passive skill icon.png,20% increased chance of Shrines | 20% increased chance of Strongboxes,20% increased chance of [[Shrine]]s | 20% increased chance of [[Strongbox]]es,,,,0,0,0,,true,true,false,false,false,false,false,false,false,false,false
AtlasGenericSmall105,,Rogue Exile Chance,,,Generic,small,,File:AnarchyNotable3 (AtlasTrees) passive skill icon.png,40% increased chance of Rogue Exiles,40% increased chance of [[Rogue Exiles]],,,"AtlasRogueExilesNotable6,AtlasRogueExilesNotable5",2,0,0,,true,true,false,false,false,false,false,false,false,false,false
AtlasGenericSmall106,,Pack Size,,,Generic,small,,File:RareMonstersnode (AtlasTrees) passive skill icon.png,2% increased Pack Size,2% increased [[Pack]] Size,,,,0,0,0,,true,true,false,false,false,false,false,false,false,false,false
AtlasGenericSmall11,,Pack Size,,,Generic,small,,File:RareMonstersnode (AtlasTrees) passive skill icon.png,2% increased Pack Size,2% increased [[Pack]] Size,,,,0,0,0,,true,true,false,false,false,false,false,false,false,false,false
AtlasGenericSmall12,,Shrine Chance,,,Generic,small,,File:ShrinesNode (AtlasTrees) passive skill icon.png,40% increased chance of Shrines,40% increased chance of [[Shrine]]s,,,,0,0,0,,true,true,false,false,false,false,false,false,false,false,false
AtlasGenericSmall13,,Magic Packs,,,Generic,small,,File:ItemQuantityandRarity (AtlasTrees) passive skill icon.png,5% increased Magic Monsters,5% increased [[Magic]] Monsters,,,"AtlasMagicMonster4,AtlasGenericNotable2,AtlasGenericNotable7,AtlasGenericSmall65_",4,0,0,,true,true,false,false,false,false,false,false,false,false,false
AtlasGenericSmall14,,Azmeri Spirit and Strongbox Chance,,,Generic,small,,File:StrongboxNode1 (AtlasTrees) passive skill icon.png,20% increased chance of Strongboxes | 20% increased chance of Azmeri Spirits,20% increased chance of [[Strongbox]]es | 20% increased chance of [[Azmeri Spirit]]s,,,,0,0,0,,true,true,false,false,false,false,false,false,false,false,false
AtlasGenericSmall15,,Waystone Quantity,,,Generic,small,,File:Mapnode (AtlasTrees) passive skill icon.png,4% increased Quantity of Waystones found,4% increased Quantity of [[Waystone]]s found,,,,0,0,0,,true,true,false,false,false,false,false,false,false,false,false
AtlasGenericSmall16,,Waystone Quantity,,,Generic,small,,File:Mapnode (AtlasTrees) passive skill icon.png,4% increased Quantity of Waystones found,4% increased Quantity of [[Waystone]]s found,,,,0,0,0,,true,true,false,false,false,false,false,false,false,false,false
AtlasGenericSmall17,,Essence Chance,,,Generic,small,,File:EssenceNode1 (AtlasTrees) passive skill icon.png,40% increased chance of Essences,40% increased chance of [[Essence (encounter)|Essences]],,,"AtlasEssenceNotable7,AtlasEssenceNotable2",2,0,0,,true,true,false,false,false,false,false,false,false,false,false
AtlasGenericSmall18,,Essence Chance,,,Generic,small,,File:EssenceNode1 (AtlasTrees) passive skill icon.png,40% increased chance of Essences,40% increased chance of [[Essence (encounter)|Essences]],,,"AtlasEssenceNotable3,AtlasEssenceNotable2",2,0,0,,true,true,false,false,false,false,false,false,false,false,false
AtlasGenericSmall19,,Waystone Quantity,,,Generic,small,,File:Mapnode (AtlasTrees) passive skill icon.png,4% increased Quantity of Waystones found,4% increased Quantity of [[Waystone]]s found,,,,0,0,0,,true,true,false,false,false,false,false,false,false,false,false
AtlasGenericSmall2,,Waystone Modifier Effect,,,Generic,small,,File:ModifierTier (AtlasTrees) passive skill icon.png,3% increased effect of Explicit Modifiers on your Waystones,3% increased effect of Explicit Modifiers on your [[Waystone]]s,,,,0,0,0,,true,true,false,false,false,false,false,false,false,false,false
AtlasGenericSmall20,,Rogue Exile Chance,,,Generic,small,,File:AnarchyNotable3 (AtlasTrees) passive skill icon.png,40% increased chance of Rogue Exiles,40% increased chance of [[Rogue Exiles]],,,"AtlasRogueExilesNotable1,AtlasRogueExilesNotable5",2,0,0,,true,true,false,false,false,false,false,false,false,false,false
AtlasGenericSmall21,,Waystone Quantity,,,Generic,small,,File:Mapnode (AtlasTrees) passive skill icon.png,4% increased Quantity of Waystones found,4% increased Quantity of [[Waystone]]s found,,,,0,0,0,,true,true,false,false,false,false,false,false,false,false,false
AtlasGenericSmall22,,Waystone Quantity,,,Generic,small,,File:Mapnode (AtlasTrees) passive skill icon.png,4% increased Quantity of Waystones found,4% increased Quantity of [[Waystone]]s found,,,,0,0,0,,true,true,false,false,false,false,false,false,false,false,false
AtlasGenericSmall23,,Waystone Quantity,,,Generic,small,,File:Mapnode (AtlasTrees) passive skill icon.png,4% increased Quantity of Waystones found,4% increased Quantity of [[Waystone]]s found,,,,0,0,0,,true,true,false,false,false,false,false,false,false,false,false
AtlasGenericSmall24,,Increased Monster Packs,,,Generic,small,,File:AnarchyNotable3 (AtlasTrees) passive skill icon.png,3% increased number of Monster Packs in your Maps,3% increased number of Monster Packs in your Maps,,,,0,0,0,,true,true,false,false,false,false,false,false,false,false,false
AtlasGenericSmall25,,Increased Monster Packs,,,Generic,small,,File:AnarchyNotable3 (AtlasTrees) passive skill icon.png,3% increased number of Monster Packs in your Maps,3% increased number of Monster Packs in your Maps,,,,0,0,0,,true,true,false,false,false,false,false,false,false,false,false
AtlasGenericSmall26,,Waystone Quantity,,,Generic,small,,File:Mapnode (AtlasTrees) passive skill icon.png,4% increased Quantity of Waystones found,4% increased Quantity of [[Waystone]]s found,,,,0,0,0,,true,true,false,false,false,false,false,false,false,false,false
AtlasGenericSmall27,,Strongbox and Shrine Chance,,,Generic,small,,File:StrongboxNotable3 (AtlasTrees) passive skill icon.png,20% increased chance of Shrines | 20% increased chance of Strongboxes,20% increased chance of [[Shrine]]s | 20% increased chance of [[Strongbox]]es,,,,0,0,0,,true,true,false,false,false,false,false,false,false,false,false
AtlasGenericSmall28,,Waystone Quantity,,,Generic,small,,File:Mapnode (AtlasTrees) passive skill icon.png,4% increased Quantity of Waystones found,4% increased Quantity of [[Waystone]]s found,,,,0,0,0,,true,true,false,false,false,false,false,false,false,false,false
AtlasGenericSmall29,,Tablet Effect,,,Generic,small,,File:Watchstonenotable1 (AtlasTrees) passive skill icon.png,5% increased effect of Explicit Modifiers on Tablets,5% increased effect of Explicit Modifiers on [[Tablets]],,,"AtlasTabletNotable4,AtlasTabletNotable6,AtlasTabletNotable3",3,0,0,,true,true,false,false,false,false,false,false,false,false,false
AtlasGenericSmall3,,Item Rarity,,,Generic,small,,File:ItemQuantityandRarity (AtlasTrees) passive skill icon.png,2% increased Rarity of Items found,2% increased [[Rarity]] of Items found,,,"AtlasBiomeDesertNotable2,AtlasBiomeGenericNotable4",2,0,0,,true,true,false,false,false,false,false,false,false,false,false
AtlasGenericSmall30,,Waystone Modifier Effect,,,Generic,small,,File:ModifierTier (AtlasTrees) passive skill icon.png,3% increased effect of Explicit Modifiers on your Waystones,3% increased effect of Explicit Modifiers on your [[Waystone]]s,,,,0,0,0,,true,true,false,false,false,false,false,false,false,false,false
AtlasGenericSmall31,,Tablet Effect,,,Generic,small,,File:Watchstonenotable1 (AtlasTrees) passive skill icon.png,5% increased effect of Explicit Modifiers on Tablets,5% increased effect of Explicit Modifiers on [[Tablets]],,,"AtlasGenericSmall77,AtlasBiomeGrassNotable2_,AtlasTabletNotable9",3,0,0,,true,true,false,false,false,false,false,false,false,false,false
AtlasGenericSmall32,,Tablet Effect,,,Generic,small,,File:Watchstonenotable1 (AtlasTrees) passive skill icon.png,5% increased effect of Explicit Modifiers on Tablets,5% increased effect of Explicit Modifiers on [[Tablets]],,,"AtlasBiomeCity6,AtlasTabletNotable4,AtlasTabletNotable6",3,0,0,,true,true,false,false,false,false,false,false,false,false,false
AtlasGenericSmall33,,Tablet Effect,,,Generic,small,,File:Watchstonenotable1 (AtlasTrees) passive skill icon.png,5% increased effect of Explicit Modifiers on Tablets,5% increased effect of Explicit Modifiers on [[Tablets]],,,,0,0,0,,true,true,false,false,false,false,false,false,false,false,false
AtlasGenericSmall34,,Tablet Effect,,,Generic,small,,File:Watchstonenotable1 (AtlasTrees) passive skill icon.png,5% increased effect of Explicit Modifiers on Tablets,5% increased effect of Explicit Modifiers on [[Tablets]],,,,0,0,0,,true,true,false,false,false,false,false,false,false,false,false
AtlasGenericSmall35,,Pack Size,,,Generic,small,,File:RareMonstersnode (AtlasTrees) passive skill icon.png,2% increased Pack Size,2% increased [[Pack]] Size,,,,0,0,0,,true,true,false,false,false,false,false,false,false,false,false
AtlasGenericSmall36,,Strongbox Chance,,,Generic,small,,File:StrongboxNode1 (AtlasTrees) passive skill icon.png,40% increased chance of Strongboxes,40% increased chance of [[Strongbox]]es,,,"AtlasStrongboxNotable15,AtlasMapBossNotable5",2,0,0,,true,true,false,false,false,false,false,false,false,false,false
AtlasGenericSmall37,,Pack Size,,,Generic,small,,File:RareMonstersnode (AtlasTrees) passive skill icon.png,2% increased Pack Size,2% increased [[Pack]] Size,,,,0,0,0,,true,true,false,false,false,false,false,false,false,false,false
AtlasGenericSmall38,,Pack Size,,,Generic,small,,File:RareMonstersnode (AtlasTrees) passive skill icon.png,2% increased Pack Size,2% increased [[Pack]] Size,,,"AtlasBiomeGenericNotable2,AtlasMapBossNotable5,AtlasBiomeGenericNotable5,AtlasMagicMonster17,AtlasUniqueMonsterDropRarity3",5,0,0,,true,true,false,false,false,false,false,false,false,false,false
AtlasGenericSmall39_,,Pack Size,,,Generic,small,,File:RareMonstersnode (AtlasTrees) passive skill icon.png,2% increased Pack Size,2% increased [[Pack]] Size,,,"AtlasMagicMonsterNotable3,AtlasMagicMonsterNotable5",2,0,0,,true,true,false,false,false,false,false,false,false,false,false
AtlasGenericSmall4,,Waystone Modifier Effect,,,Generic,small,,File:ModifierTier (AtlasTrees) passive skill icon.png,3% increased effect of Explicit Modifiers on your Waystones,3% increased effect of Explicit Modifiers on your [[Waystone]]s,,,,0,0,0,,true,true,false,false,false,false,false,false,false,false,false
AtlasGenericSmall40,,Strongbox Chance,,,Generic,small,,File:StrongboxNode1 (AtlasTrees) passive skill icon.png,40% increased chance of Strongboxes,40% increased chance of [[Strongbox]]es,,,"AtlasStrongboxNotable1,AtlasStrongboxNotable2",2,0,0,,true,true,false,false,false,false,false,false,false,false,false
AtlasGenericSmall41,,Item Rarity,,,Generic,small,,File:ItemQuantityandRarity (AtlasTrees) passive skill icon.png,2% increased Rarity of Items found,2% increased [[Rarity]] of Items found,,,,0,0,0,,true,true,false,false,false,false,false,false,false,false,false
AtlasGenericSmall42,,Item Quantity,,,Generic,small,,File:ItemQuantityandRarity (AtlasTrees) passive skill icon.png,2% increased Quantity of Items found,2% increased Quantity of Items found,,,,0,0,0,,true,true,false,false,false,false,false,false,false,false,false
AtlasGenericSmall43,,Item Rarity,,,Generic,small,,File:ItemQuantityandRarity (AtlasTrees) passive skill icon.png,2% increased Rarity of Items found,2% increased [[Rarity]] of Items found,,,,0,0,0,,true,true,false,false,false,false,false,false,false,false,false
AtlasGenericSmall44,,Waystone Modifier Effect,,,Generic,small,,File:ModifierTier (AtlasTrees) passive skill icon.png,3% increased effect of Explicit Modifiers on your Waystones,3% increased effect of Explicit Modifiers on your [[Waystone]]s,,,,0,0,0,,true,true,false,false,false,false,false,false,false,false,false
AtlasGenericSmall45,,Waystone Modifier Effect,,,Generic,small,,File:ModifierTier (AtlasTrees) passive skill icon.png,3% increased effect of Explicit Modifiers on your Waystones,3% increased effect of Explicit Modifiers on your [[Waystone]]s,,,,0,0,0,,true,true,false,false,false,false,false,false,false,false,false
AtlasGenericSmall46,,Rogue Exile Chance,,,Generic,small,,File:AnarchyNotable3 (AtlasTrees) passive skill icon.png,40% increased chance of Rogue Exiles,40% increased chance of [[Rogue Exiles]],,,"AtlasRogueExilesNotable2,AtlasRogueExilesNotable9",2,0,0,,true,true,false,false,false,false,false,false,false,false,false
AtlasGenericSmall47,,Waystone Modifier Effect,,,Generic,small,,File:ModifierTier (AtlasTrees) passive skill icon.png,3% increased effect of Explicit Modifiers on your Waystones,3% increased effect of Explicit Modifiers on your [[Waystone]]s,,,,0,0,0,,true,true,false,false,false,false,false,false,false,false,false
AtlasGenericSmall48,,Waystone Modifier Effect,,,Generic,small,,File:ModifierTier (AtlasTrees) passive skill icon.png,3% increased effect of Explicit Modifiers on your Waystones,3% increased effect of Explicit Modifiers on your [[Waystone]]s,,,,0,0,0,,true,true,false,false,false,false,false,false,false,false,false
AtlasGenericSmall49,,Waystone Modifier Effect,,,Generic,small,,File:ModifierTier (AtlasTrees) passive skill icon.png,3% increased effect of Explicit Modifiers on your Waystones,3% increased effect of Explicit Modifiers on your [[Waystone]]s,,,,0,0,0,,true,true,false,false,false,false,false,false,false,false,false
AtlasGenericSmall5,,Item Quantity,,,Generic,small,,File:ItemQuantityandRarity (AtlasTrees) passive skill icon.png,2% increased Quantity of Items found,2% increased Quantity of Items found,,,,0,0,0,,true,true,false,false,false,false,false,false,false,false,false
AtlasGenericSmall50,,Item Quantity,,,Generic,small,,File:ItemQuantityandRarity (AtlasTrees) passive skill icon.png,2% increased Quantity of Items found,2% increased Quantity of Items found,,,,0,0,0,,true,true,false,false,false,false,false,false,false,false,false
AtlasGenericSmall51,,Waystone Modifier Effect,,,Generic,small,,File:ModifierTier (AtlasTrees) passive skill icon.png,3% increased effect of Explicit Modifiers on your Waystones,3% increased effect of Explicit Modifiers on your [[Waystone]]s,,,,0,0,0,,true,true,false,false,false,false,false,false,false,false,false
AtlasGenericSmall52,,Pack Size,,,Generic,small,,File:RareMonstersnode (AtlasTrees) passive skill icon.png,2% increased Pack Size,2% increased [[Pack]] Size,,,,0,0,0,,true,true,false,false,false,false,false,false,false,false,false
AtlasGenericSmall53,,Pack Size,,,Generic,small,,File:RareMonstersnode (AtlasTrees) passive skill icon.png,2% increased Pack Size,2% increased [[Pack]] Size,,,,0,0,0,,true,true,false,false,false,false,false,false,false,false,false
AtlasGenericSmall54,,Pack Size,,,Generic,small,,File:RareMonstersnode (AtlasTrees) passive skill icon.png,2% increased Pack Size,2% increased [[Pack]] Size,,,,0,0,0,,true,true,false,false,false,false,false,false,false,false,false
AtlasGenericSmall55,,Waystone Modifier Effect,,,Generic,small,,File:ModifierTier (AtlasTrees) passive skill icon.png,3% increased effect of Explicit Modifiers on your Waystones,3% increased effect of Explicit Modifiers on your [[Waystone]]s,,,,0,0,0,,true,true,false,false,false,false,false,false,false,false,false
AtlasGenericSmall56,,Waystone Modifier Effect,,,Generic,small,,File:ModifierTier (AtlasTrees) passive skill icon.png,3% increased effect of Explicit Modifiers on your Waystones,3% increased effect of Explicit Modifiers on your [[Waystone]]s,,,,0,0,0,,true,true,false,false,false,false,false,false,false,false,false
AtlasGenericSmall57,,Cartographer's Plunder,,,Generic,choice_option,,File:StrongboxNode1 (AtlasTrees) passive skill icon.png,Strongboxes in your Maps have 150% increased chance to be Cartographer's Strongboxes,[[Strongbox]]es in your Maps have 150% increased chance to be [[Cartographer's Strongbox]]es,,,,0,0,0,,true,true,false,false,false,false,true,false,false,false,false
