id,name,statText,modDescription,type,tier,level,dropChance,valueRange,tags,modFamily,modType,modGroupId,weights,weightSources,category,isCraftable,isEssenceOnly,craftTags,allImplicitTags,addsTags,spawnTags,spawnWeights,applicableItemTypes,source,stats,displayTiers
LocalIncreasedEvasionAndEnergyShieldAndLife3,Troubadour's,"(21-26)% increased Evasion and Energy Shield
+(20-25) to maximum Life","(21-26)% increased Evasion and Energy Shield
+(20-25) to maximum Life",prefix,3,33,100,"[21, 26]","['energy_shield', 'evasion', 'resource', 'life', 'defences']",['BaseLocalDefencesAndLife'],BaseLocalDefencesAndLife,LocalIncreasedEvasionAndEnergyShieldAndLife3,"[1000, 1000, 1000]","['krakenbull', 'krakenbull', 'krakenbull']",BaseLocalDefencesAndLife,True,False,"['life', 'defences']","['energy_shield', 'evasion', 'resource', 'life', 'defences']",[],"['boots', 'shield', 'dex_int_armour', 'default']","[{'tag': 'boots', 'weight': 0}, {'tag': 'shield', 'weight': 0}, {'tag': 'dex_int_armour', 'weight': 1}, {'tag': 'default', 'weight': 0}]","['helmets_dex_int', 'body_armours_dex_int', 'gloves_dex_int']",LocalIncreasedEvasionAndEnergyShieldAndLife3,"[{'id': 'local_evasion_and_energy_shield_+%', 'max': 26, 'min': 21}, {'id': 'base_maximum_life', 'max': 25, 'min': 20}]","[4, 4, 4]"
LocalIncreasedEvasionAndEnergyShieldAndLife4,Bard's,"(27-32)% increased Evasion and Energy Shield
+(26-32) to maximum Life","(27-32)% increased Evasion and Energy Shield
+(26-32) to maximum Life",prefix,4,46,100,"[27, 32]","['energy_shield', 'evasion', 'resource', 'life', 'defences']",['BaseLocalDefencesAndLife'],BaseLocalDefencesAndLife,LocalIncreasedEvasionAndEnergyShieldAndLife4,"[1000, 1000, 1000]","['krakenbull', 'krakenbull', 'krakenbull']",BaseLocalDefencesAndLife,True,False,"['life', 'defences']","['energy_shield', 'evasion', 'resource', 'life', 'defences']",[],"['boots', 'shield', 'dex_int_armour', 'default']","[{'tag': 'boots', 'weight': 0}, {'tag': 'shield', 'weight': 0}, {'tag': 'dex_int_armour', 'weight': 1}, {'tag': 'default', 'weight': 0}]","['helmets_dex_int', 'body_armours_dex_int', 'gloves_dex_int']",LocalIncreasedEvasionAndEnergyShieldAndLife4,"[{'id': 'local_evasion_and_energy_shield_+%', 'max': 32, 'min': 27}, {'id': 'base_maximum_life', 'max': 32, 'min': 26}]","[3, 3, 3]"
LocalIncreasedEvasionAndEnergyShieldAndLife5,Minstrel's,"(33-38)% increased Evasion and Energy Shield
+(33-41) to maximum Life","(33-38)% increased Evasion and Energy Shield
+(33-41) to maximum Life",prefix,5,60,100,"[33, 38]","['energy_shield', 'evasion', 'resource', 'life', 'defences']",['BaseLocalDefencesAndLife'],BaseLocalDefencesAndLife,LocalIncreasedEvasionAndEnergyShieldAndLife5,"[1000, 1000, 1000]","['krakenbull', 'krakenbull', 'krakenbull']",BaseLocalDefencesAndLife,True,False,"['life', 'defences']","['energy_shield', 'evasion', 'resource', 'life', 'defences']",[],"['boots', 'shield', 'dex_int_armour', 'default']","[{'tag': 'boots', 'weight': 0}, {'tag': 'shield', 'weight': 0}, {'tag': 'dex_int_armour', 'weight': 1}, {'tag': 'default', 'weight': 0}]","['helmets_dex_int', 'body_armours_dex_int', 'gloves_dex_int']",LocalIncreasedEvasionAndEnergyShieldAndLife5,"[{'id': 'local_evasion_and_energy_shield_+%', 'max': 38, 'min': 33}, {'id': 'base_maximum_life', 'max': 41, 'min': 33}]","[2, 2, 2]"
LocalIncreasedEvasionAndEnergyShieldAndLife6,Maestro's,"(39-42)% increased Evasion and Energy Shield
+(42-49) to maximum Life","(39-42)% increased Evasion and Energy Shield
+(42-49) to maximum Life",prefix,6,78,100,"[39, 42]","['energy_shield', 'evasion', 'resource', 'life', 'defences']",['BaseLocalDefencesAndLife'],BaseLocalDefencesAndLife,LocalIncreasedEvasionAndEnergyShieldAndLife6,"[1000, 1000, 1000]","['krakenbull', 'krakenbull', 'krakenbull']",BaseLocalDefencesAndLife,True,False,"['life', 'defences']","['energy_shield', 'evasion', 'resource', 'life', 'defences']",[],"['boots', 'shield', 'dex_int_armour', 'default']","[{'tag': 'boots', 'weight': 0}, {'tag': 'shield', 'weight': 0}, {'tag': 'dex_int_armour', 'weight': 1}, {'tag': 'default', 'weight': 0}]","['helmets_dex_int', 'body_armours_dex_int', 'gloves_dex_int']",LocalIncreasedEvasionAndEnergyShieldAndLife6,"[{'id': 'local_evasion_and_energy_shield_+%', 'max': 42, 'min': 39}, {'id': 'base_maximum_life', 'max': 49, 'min': 42}]","[1, 1, 1]"
LocalIncreasedArmourAndMana1,Imposing,"(6-13)% increased Armour
+(6-8) to maximum Mana","(6-13)% increased Armour
+(6-8) to maximum Mana",prefix,1,8,100,"[6, 13]","['armour', 'resource', 'mana', 'defences']",['BaseLocalDefencesAndMana'],BaseLocalDefencesAndMana,LocalIncreasedArmourAndMana1,[1000],['krakenbull'],BaseLocalDefencesAndMana,True,False,"['mana', 'defences']","['armour', 'resource', 'mana', 'defences']",[],"['body_armour', 'shield', 'gloves', 'boots', 'str_armour', 'default']","[{'tag': 'body_armour', 'weight': 0}, {'tag': 'shield', 'weight': 0}, {'tag': 'gloves', 'weight': 0}, {'tag': 'boots', 'weight': 0}, {'tag': 'str_armour', 'weight': 1}, {'tag': 'default', 'weight': 0}]",['helmets_str'],LocalIncreasedArmourAndMana1,"[{'id': 'local_physical_damage_reduction_rating_+%', 'max': 13, 'min': 6}, {'id': 'base_maximum_mana', 'max': 8, 'min': 6}]",[6]
LocalIncreasedArmourAndMana2,Venerable,"(14-20)% increased Armour
+(9-16) to maximum Mana","(14-20)% increased Armour
+(9-16) to maximum Mana",prefix,2,16,100,"[14, 20]","['armour', 'resource', 'mana', 'defences']",['BaseLocalDefencesAndMana'],BaseLocalDefencesAndMana,LocalIncreasedArmourAndMana2,[1000],['krakenbull'],BaseLocalDefencesAndMana,True,False,"['mana', 'defences']","['armour', 'resource', 'mana', 'defences']",[],"['body_armour', 'shield', 'gloves', 'boots', 'str_armour', 'default']","[{'tag': 'body_armour', 'weight': 0}, {'tag': 'shield', 'weight': 0}, {'tag': 'gloves', 'weight': 0}, {'tag': 'boots', 'weight': 0}, {'tag': 'str_armour', 'weight': 1}, {'tag': 'default', 'weight': 0}]",['helmets_str'],LocalIncreasedArmourAndMana2,"[{'id': 'local_physical_damage_reduction_rating_+%', 'max': 20, 'min': 14}, {'id': 'base_maximum_mana', 'max': 16, 'min': 9}]",[5]
LocalIncreasedArmourAndMana3,Regal,"(21-26)% increased Armour
+(17-20) to maximum Mana","(21-26)% increased Armour
+(17-20) to maximum Mana",prefix,3,33,100,"[21, 26]","['armour', 'resource', 'mana', 'defences']",['BaseLocalDefencesAndMana'],BaseLocalDefencesAndMana,LocalIncreasedArmourAndMana3,[1000],['krakenbull'],BaseLocalDefencesAndMana,True,False,"['mana', 'defences']","['armour', 'resource', 'mana', 'defences']",[],"['body_armour', 'shield', 'gloves', 'boots', 'str_armour', 'default']","[{'tag': 'body_armour', 'weight': 0}, {'tag': 'shield', 'weight': 0}, {'tag': 'gloves', 'weight': 0}, {'tag': 'boots', 'weight': 0}, {'tag': 'str_armour', 'weight': 1}, {'tag': 'default', 'weight': 0}]",['helmets_str'],LocalIncreasedArmourAndMana3,"[{'id': 'local_physical_damage_reduction_rating_+%', 'max': 26, 'min': 21}, {'id': 'base_maximum_mana', 'max': 20, 'min': 17}]",[4]
LocalIncreasedArmourAndMana4,Colossal,"(27-32)% increased Armour
+(21-26) to maximum Mana","(27-32)% increased Armour
+(21-26) to maximum Mana",prefix,4,46,100,"[27, 32]","['armour', 'resource', 'mana', 'defences']",['BaseLocalDefencesAndMana'],BaseLocalDefencesAndMana,LocalIncreasedArmourAndMana4,[1000],['krakenbull'],BaseLocalDefencesAndMana,True,False,"['mana', 'defences']","['armour', 'resource', 'mana', 'defences']",[],"['body_armour', 'shield', 'gloves', 'boots', 'str_armour', 'default']","[{'tag': 'body_armour', 'weight': 0}, {'tag': 'shield', 'weight': 0}, {'tag': 'gloves', 'weight': 0}, {'tag': 'boots', 'weight': 0}, {'tag': 'str_armour', 'weight': 1}, {'tag': 'default', 'weight': 0}]",['helmets_str'],LocalIncreasedArmourAndMana4,"[{'id': 'local_physical_damage_reduction_rating_+%', 'max': 32, 'min': 27}, {'id': 'base_maximum_mana', 'max': 26, 'min': 21}]",[3]
LocalIncreasedArmourAndMana5,Chieftain's,"(33-38)% increased Armour
+(27-32) to maximum Mana","(33-38)% increased Armour
+(27-32) to maximum Mana",prefix,5,60,100,"[33, 38]","['armour', 'resource', 'mana', 'defences']",['BaseLocalDefencesAndMana'],BaseLocalDefencesAndMana,LocalIncreasedArmourAndMana5,[1000],['krakenbull'],BaseLocalDefencesAndMana,True,False,"['mana', 'defences']","['armour', 'resource', 'mana', 'defences']",[],"['body_armour', 'shield', 'gloves', 'boots', 'str_armour', 'default']","[{'tag': 'body_armour', 'weight': 0}, {'tag': 'shield', 'weight': 0}, {'tag': 'gloves', 'weight': 0}, {'tag': 'boots', 'weight': 0}, {'tag': 'str_armour', 'weight': 1}, {'tag': 'default', 'weight': 0}]",['helmets_str'],LocalIncreasedArmourAndMana5,"[{'id': 'local_physical_damage_reduction_rating_+%', 'max': 38, 'min': 33}, {'id': 'base_maximum_mana', 'max': 32, 'min': 27}]",[2]
LocalIncreasedArmourAndMana6,Ancestral,"(39-42)% increased Armour
+(33-39) to maximum Mana","(39-42)% increased Armour
+(33-39) to maximum Mana",prefix,6,78,100,"[39, 42]","['armour', 'resource', 'mana', 'defences']",['BaseLocalDefencesAndMana'],BaseLocalDefencesAndMana,LocalIncreasedArmourAndMana6,[1000],['krakenbull'],BaseLocalDefencesAndMana,True,False,"['mana', 'defences']","['armour', 'resource', 'mana', 'defences']",[],"['body_armour', 'shield', 'gloves', 'boots', 'str_armour', 'default']","[{'tag': 'body_armour', 'weight': 0}, {'tag': 'shield', 'weight': 0}, {'tag': 'gloves', 'weight': 0}, {'tag': 'boots', 'weight': 0}, {'tag': 'str_armour', 'weight': 1}, {'tag': 'default', 'weight': 0}]",['helmets_str'],LocalIncreasedArmourAndMana6,"[{'id': 'local_physical_damage_reduction_rating_+%', 'max': 42, 'min': 39}, {'id': 'base_maximum_mana', 'max': 39, 'min': 33}]",[1]
LocalIncreasedEvasionAndMana1,Nomad's,"(6-13)% increased Evasion Rating
+(6-8) to maximum Mana","(6-13)% increased Evasion Rating
+(6-8) to maximum Mana",prefix,1,8,100,"[6, 13]","['evasion', 'resource', 'mana', 'defences']",['BaseLocalDefencesAndMana'],BaseLocalDefencesAndMana,LocalIncreasedEvasionAndMana1,[1000],['krakenbull'],BaseLocalDefencesAndMana,True,False,"['mana', 'defences']","['evasion', 'resource', 'mana', 'defences']",[],"['body_armour', 'shield', 'gloves', 'boots', 'dex_armour', 'default']","[{'tag': 'body_armour', 'weight': 0}, {'tag': 'shield', 'weight': 0}, {'tag': 'gloves', 'weight': 0}, {'tag': 'boots', 'weight': 0}, {'tag': 'dex_armour', 'weight': 1}, {'tag': 'default', 'weight': 0}]",['helmets_dex'],LocalIncreasedEvasionAndMana1,"[{'id': 'local_evasion_rating_+%', 'max': 13, 'min': 6}, {'id': 'base_maximum_mana', 'max': 8, 'min': 6}]",[6]
LocalIncreasedEvasionAndMana2,Drifter's,"(14-20)% increased Evasion Rating
+(9-16) to maximum Mana","(14-20)% increased Evasion Rating
+(9-16) to maximum Mana",prefix,2,16,100,"[14, 20]","['evasion', 'resource', 'mana', 'defences']",['BaseLocalDefencesAndMana'],BaseLocalDefencesAndMana,LocalIncreasedEvasionAndMana2,[1000],['krakenbull'],BaseLocalDefencesAndMana,True,False,"['mana', 'defences']","['evasion', 'resource', 'mana', 'defences']",[],"['body_armour', 'shield', 'gloves', 'boots', 'dex_armour', 'default']","[{'tag': 'body_armour', 'weight': 0}, {'tag': 'shield', 'weight': 0}, {'tag': 'gloves', 'weight': 0}, {'tag': 'boots', 'weight': 0}, {'tag': 'dex_armour', 'weight': 1}, {'tag': 'default', 'weight': 0}]",['helmets_dex'],LocalIncreasedEvasionAndMana2,"[{'id': 'local_evasion_rating_+%', 'max': 20, 'min': 14}, {'id': 'base_maximum_mana', 'max': 16, 'min': 9}]",[5]
LocalIncreasedEvasionAndMana3,Traveller's,"(21-26)% increased Evasion Rating
+(17-20) to maximum Mana","(21-26)% increased Evasion Rating
+(17-20) to maximum Mana",prefix,3,33,100,"[21, 26]","['evasion', 'resource', 'mana', 'defences']",['BaseLocalDefencesAndMana'],BaseLocalDefencesAndMana,LocalIncreasedEvasionAndMana3,[1000],['krakenbull'],BaseLocalDefencesAndMana,True,False,"['mana', 'defences']","['evasion', 'resource', 'mana', 'defences']",[],"['body_armour', 'shield', 'gloves', 'boots', 'dex_armour', 'default']","[{'tag': 'body_armour', 'weight': 0}, {'tag': 'shield', 'weight': 0}, {'tag': 'gloves', 'weight': 0}, {'tag': 'boots', 'weight': 0}, {'tag': 'dex_armour', 'weight': 1}, {'tag': 'default', 'weight': 0}]",['helmets_dex'],LocalIncreasedEvasionAndMana3,"[{'id': 'local_evasion_rating_+%', 'max': 26, 'min': 21}, {'id': 'base_maximum_mana', 'max': 20, 'min': 17}]",[4]
LocalIncreasedEvasionAndMana4,Explorer's,"(27-32)% increased Evasion Rating
+(21-26) to maximum Mana","(27-32)% increased Evasion Rating
+(21-26) to maximum Mana",prefix,4,46,100,"[27, 32]","['evasion', 'resource', 'mana', 'defences']",['BaseLocalDefencesAndMana'],BaseLocalDefencesAndMana,LocalIncreasedEvasionAndMana4,[1000],['krakenbull'],BaseLocalDefencesAndMana,True,False,"['mana', 'defences']","['evasion', 'resource', 'mana', 'defences']",[],"['body_armour', 'shield', 'gloves', 'boots', 'dex_armour', 'default']","[{'tag': 'body_armour', 'weight': 0}, {'tag': 'shield', 'weight': 0}, {'tag': 'gloves', 'weight': 0}, {'tag': 'boots', 'weight': 0}, {'tag': 'dex_armour', 'weight': 1}, {'tag': 'default', 'weight': 0}]",['helmets_dex'],LocalIncreasedEvasionAndMana4,"[{'id': 'local_evasion_rating_+%', 'max': 32, 'min': 27}, {'id': 'base_maximum_mana', 'max': 26, 'min': 21}]",[3]
LocalIncreasedEvasionAndMana5,Wayfarer's,"(33-38)% increased Evasion Rating
+(27-32) to maximum Mana","(33-38)% increased Evasion Rating
+(27-32) to maximum Mana",prefix,5,60,100,"[33, 38]","['evasion', 'resource', 'mana', 'defences']",['BaseLocalDefencesAndMana'],BaseLocalDefencesAndMana,LocalIncreasedEvasionAndMana5,[1000],['krakenbull'],BaseLocalDefencesAndMana,True,False,"['mana', 'defences']","['evasion', 'resource', 'mana', 'defences']",[],"['body_armour', 'shield', 'gloves', 'boots', 'dex_armour', 'default']","[{'tag': 'body_armour', 'weight': 0}, {'tag': 'shield', 'weight': 0}, {'tag': 'gloves', 'weight': 0}, {'tag': 'boots', 'weight': 0}, {'tag': 'dex_armour', 'weight': 1}, {'tag': 'default', 'weight': 0}]",['helmets_dex'],LocalIncreasedEvasionAndMana5,"[{'id': 'local_evasion_rating_+%', 'max': 38, 'min': 33}, {'id': 'base_maximum_mana', 'max': 32, 'min': 27}]",[2]
LocalIncreasedEvasionAndMana6,Wanderer's,"(39-42)% increased Evasion Rating
+(33-39) to maximum Mana","(39-42)% increased Evasion Rating
+(33-39) to maximum Mana",prefix,6,78,100,"[39, 42]","['evasion', 'resource', 'mana', 'defences']",['BaseLocalDefencesAndMana'],BaseLocalDefencesAndMana,LocalIncreasedEvasionAndMana6,[1000],['krakenbull'],BaseLocalDefencesAndMana,True,False,"['mana', 'defences']","['evasion', 'resource', 'mana', 'defences']",[],"['body_armour', 'shield', 'gloves', 'boots', 'dex_armour', 'default']","[{'tag': 'body_armour', 'weight': 0}, {'tag': 'shield', 'weight': 0}, {'tag': 'gloves', 'weight': 0}, {'tag': 'boots', 'weight': 0}, {'tag': 'dex_armour', 'weight': 1}, {'tag': 'default', 'weight': 0}]",['helmets_dex'],LocalIncreasedEvasionAndMana6,"[{'id': 'local_evasion_rating_+%', 'max': 42, 'min': 39}, {'id': 'base_maximum_mana', 'max': 39, 'min': 33}]",[1]
LocalIncreasedEnergyShieldAndMana1,Imbued,"(6-13)% increased Energy Shield
+(6-8) to maximum Mana","(6-13)% increased Energy Shield
+(6-8) to maximum Mana",prefix,1,8,100,"[6, 13]","['energy_shield', 'resource', 'mana', 'defences']",['BaseLocalDefencesAndMana'],BaseLocalDefencesAndMana,LocalIncreasedEnergyShieldAndMana1,"[1000, 1000]","['krakenbull', 'krakenbull']",BaseLocalDefencesAndMana,True,False,"['mana', 'defences']","['energy_shield', 'resource', 'mana', 'defences']",[],"['body_armour', 'shield', 'gloves', 'boots', 'int_armour', 'default']","[{'tag': 'body_armour', 'weight': 0}, {'tag': 'shield', 'weight': 0}, {'tag': 'gloves', 'weight': 0}, {'tag': 'boots', 'weight': 0}, {'tag': 'int_armour', 'weight': 1}, {'tag': 'default', 'weight': 0}]","['helmets_int', 'foci']",LocalIncreasedEnergyShieldAndMana1,"[{'id': 'local_energy_shield_+%', 'max': 13, 'min': 6}, {'id': 'base_maximum_mana', 'max': 8, 'min': 6}]","[6, 6]"
LocalIncreasedEnergyShieldAndMana2,Serene,"(14-20)% increased Energy Shield
+(9-16) to maximum Mana","(14-20)% increased Energy Shield
+(9-16) to maximum Mana",prefix,2,16,100,"[14, 20]","['energy_shield', 'resource', 'mana', 'defences']",['BaseLocalDefencesAndMana'],BaseLocalDefencesAndMana,LocalIncreasedEnergyShieldAndMana2,"[1000, 1000]","['krakenbull', 'krakenbull']",BaseLocalDefencesAndMana,True,False,"['mana', 'defences']","['energy_shield', 'resource', 'mana', 'defences']",[],"['body_armour', 'shield', 'gloves', 'boots', 'int_armour', 'default']","[{'tag': 'body_armour', 'weight': 0}, {'tag': 'shield', 'weight': 0}, {'tag': 'gloves', 'weight': 0}, {'tag': 'boots', 'weight': 0}, {'tag': 'int_armour', 'weight': 1}, {'tag': 'default', 'weight': 0}]","['helmets_int', 'foci']",LocalIncreasedEnergyShieldAndMana2,"[{'id': 'local_energy_shield_+%', 'max': 20, 'min': 14}, {'id': 'base_maximum_mana', 'max': 16, 'min': 9}]","[5, 5]"
LocalIncreasedEnergyShieldAndMana3,Sacred,"(21-26)% increased Energy Shield
+(17-20) to maximum Mana","(21-26)% increased Energy Shield
+(17-20) to maximum Mana",prefix,3,33,100,"[21, 26]","['energy_shield', 'resource', 'mana', 'defences']",['BaseLocalDefencesAndMana'],BaseLocalDefencesAndMana,LocalIncreasedEnergyShieldAndMana3,"[1000, 1000]","['krakenbull', 'krakenbull']",BaseLocalDefencesAndMana,True,False,"['mana', 'defences']","['energy_shield', 'resource', 'mana', 'defences']",[],"['body_armour', 'shield', 'gloves', 'boots', 'int_armour', 'default']","[{'tag': 'body_armour', 'weight': 0}, {'tag': 'shield', 'weight': 0}, {'tag': 'gloves', 'weight': 0}, {'tag': 'boots', 'weight': 0}, {'tag': 'int_armour', 'weight': 1}, {'tag': 'default', 'weight': 0}]","['helmets_int', 'foci']",LocalIncreasedEnergyShieldAndMana3,"[{'id': 'local_energy_shield_+%', 'max': 26, 'min': 21}, {'id': 'base_maximum_mana', 'max': 20, 'min': 17}]","[4, 4]"
LocalIncreasedEnergyShieldAndMana4,Celestial,"(27-32)% increased Energy Shield
+(21-26) to maximum Mana","(27-32)% increased Energy Shield
+(21-26) to maximum Mana",prefix,4,46,100,"[27, 32]","['energy_shield', 'resource', 'mana', 'defences']",['BaseLocalDefencesAndMana'],BaseLocalDefencesAndMana,LocalIncreasedEnergyShieldAndMana4,"[1000, 1000]","['krakenbull', 'krakenbull']",BaseLocalDefencesAndMana,True,False,"['mana', 'defences']","['energy_shield', 'resource', 'mana', 'defences']",[],"['body_armour', 'shield', 'gloves', 'boots', 'int_armour', 'default']","[{'tag': 'body_armour', 'weight': 0}, {'tag': 'shield', 'weight': 0}, {'tag': 'gloves', 'weight': 0}, {'tag': 'boots', 'weight': 0}, {'tag': 'int_armour', 'weight': 1}, {'tag': 'default', 'weight': 0}]","['helmets_int', 'foci']",LocalIncreasedEnergyShieldAndMana4,"[{'id': 'local_energy_shield_+%', 'max': 32, 'min': 27}, {'id': 'base_maximum_mana', 'max': 26, 'min': 21}]","[3, 3]"
LocalIncreasedEnergyShieldAndMana5,Heavenly,"(33-38)% increased Energy Shield
+(27-32) to maximum Mana","(33-38)% increased Energy Shield
+(27-32) to maximum Mana",prefix,5,60,100,"[33, 38]","['energy_shield', 'resource', 'mana', 'defences']",['BaseLocalDefencesAndMana'],BaseLocalDefencesAndMana,LocalIncreasedEnergyShieldAndMana5,"[1000, 1000]","['krakenbull', 'krakenbull']",BaseLocalDefencesAndMana,True,False,"['mana', 'defences']","['energy_shield', 'resource', 'mana', 'defences']",[],"['body_armour', 'shield', 'gloves', 'boots', 'int_armour', 'default']","[{'tag': 'body_armour', 'weight': 0}, {'tag': 'shield', 'weight': 0}, {'tag': 'gloves', 'weight': 0}, {'tag': 'boots', 'weight': 0}, {'tag': 'int_armour', 'weight': 1}, {'tag': 'default', 'weight': 0}]","['helmets_int', 'foci']",LocalIncreasedEnergyShieldAndMana5,"[{'id': 'local_energy_shield_+%', 'max': 38, 'min': 33}, {'id': 'base_maximum_mana', 'max': 32, 'min': 27}]","[2, 2]"
LocalIncreasedEnergyShieldAndMana6,Angel's,"(39-42)% increased Energy Shield
+(33-39) to maximum Mana","(39-42)% increased Energy Shield
+(33-39) to maximum Mana",prefix,6,78,100,"[39, 42]","['energy_shield', 'resource', 'mana', 'defences']",['BaseLocalDefencesAndMana'],BaseLocalDefencesAndMana,LocalIncreasedEnergyShieldAndMana6,"[1000, 1000]","['krakenbull', 'krakenbull']",BaseLocalDefencesAndMana,True,False,"['mana', 'defences']","['energy_shield', 'resource', 'mana', 'defences']",[],"['body_armour', 'shield', 'gloves', 'boots', 'int_armour', 'default']","[{'tag': 'body_armour', 'weight': 0}, {'tag': 'shield', 'weight': 0}, {'tag': 'gloves', 'weight': 0}, {'tag': 'boots', 'weight': 0}, {'tag': 'int_armour', 'weight': 1}, {'tag': 'default', 'weight': 0}]","['helmets_int', 'foci']",LocalIncreasedEnergyShieldAndMana6,"[{'id': 'local_energy_shield_+%', 'max': 42, 'min': 39}, {'id': 'base_maximum_mana', 'max': 39, 'min': 33}]","[1, 1]"
LocalIncreasedArmourAndEvasionAndMana1,Rhoa's,"(6-13)% increased Armour and Evasion
+(6-8) to maximum Mana","(6-13)% increased Armour and Evasion
+(6-8) to maximum Mana",prefix,1,8,100,"[6, 13]","['armour', 'evasion', 'resource', 'mana', 'defences']",['BaseLocalDefencesAndMana'],BaseLocalDefencesAndMana,LocalIncreasedArmourAndEvasionAndMana1,[1000],['krakenbull'],BaseLocalDefencesAndMana,True,False,"['mana', 'defences']","['armour', 'evasion', 'resource', 'mana', 'defences']",[],"['body_armour', 'shield', 'gloves', 'boots', 'str_dex_armour', 'default']","[{'tag': 'body_armour', 'weight': 0}, {'tag': 'shield', 'weight': 0}, {'tag': 'gloves', 'weight': 0}, {'tag': 'boots', 'weight': 0}, {'tag': 'str_dex_armour', 'weight': 1}, {'tag': 'default', 'weight': 0}]",['helmets_str_dex'],LocalIncreasedArmourAndEvasionAndMana1,"[{'id': 'local_armour_and_evasion_+%', 'max': 13, 'min': 6}, {'id': 'base_maximum_mana', 'max': 8, 'min': 6}]",[6]
